1,4,2012,1,20,21
1,7,2012,6,8,26
1,11,2012,20,33,49
1,14,2012,10,22,23
1,18,2012,4,9,15
1,21,2012,8,21,36
1,25,2012,1,6,11
1,28,2012,4,15,22
2,1,2012,4,6,20
2,4,2012,3,6,33
2,8,2012,12,13,19
2,11,2012,2,18,29
2,15,2012,1,13,16
2,18,2012,9,17,35
2,22,2012,6,15,31
2,25,2012,4,8,12
2,29,2012,14,33,35
3,3,2012,29,30,31
3,7,2012,1,4,18
3,10,2012,5,16,18
3,14,2012,7,17,24
3,17,2012,2,6,10
3,21,2012,1,3,25
3,24,2012,5,13,14
3,28,2012,23,31,37
3,31,2012,1,14,20
4,4,2012,5,29,30
4,7,2012,4,17,27
4,11,2012,21,32,37
4,14,2012,3,9,41
4,18,2012,11,27,30
4,21,2012,3,5,19
4,25,2012,6,8,32
4,28,2012,3,32,40
5,2,2012,2,8,26
5,5,2012,1,4,18
5,9,2012,1,6,13
5,12,2012,10,24,28
5,16,2012,8,12,16
5,19,2012,2,17,22
5,23,2012,1,6,9
5,26,2012,8,12,19
5,30,2012,10,17,23
6,2,2012,7,17,25
6,6,2012,7,8,39
6,9,2012,7,10,28
6,13,2012,23,36,38
6,16,2012,20,34,36
6,20,2012,15,24,32
6,23,2012,1,11,14
6,27,2012,5,6,14
6,30,2012,8,9,21
7,4,2012,5,14,28
7,7,2012,6,10,19
7,11,2012,23,25,31
7,14,2012,11,18,20
7,18,2012,19,25,37
7,21,2012,30,34,42
7,25,2012,1,4,12
7,28,2012,12,19,36
8,1,2012,1,5,7
8,4,2012,11,13,21
8,8,2012,7,9,27
8,11,2012,14,24,25
8,15,2012,5,21,44
8,18,2012,5,6,7
8,22,2012,18,27,30
8,25,2012,10,30,32
8,29,2012,2,11,20
9,1,2012,1,11,33
9,5,2012,2,14,37
9,8,2012,2,9,25
9,12,2012,11,20,30
9,15,2012,4,5,27
9,19,2012,9,36,38
9,22,2012,3,19,23
9,26,2012,17,20,33
9,29,2012,6,24,41
10,3,2012,22,24,37
10,6,2012,26,27,28
10,10,2012,2,6,15
10,13,2012,1,6,8
10,17,2012,2,5,7
10,20,2012,4,9,25
10,24,2012,5,8,14
10,27,2012,3,8,34
10,31,2012,12,15,32
11,3,2012,5,16,18
11,7,2012,12,17,21
11,10,2012,6,14,17
11,14,2012,17,24,27
11,17,2012,8,21,27
11,21,2012,2,3,16
11,24,2012,20,31,33
11,28,2012,10,11,30
12,1,2012,30,35,39
12,5,2012,6,10,16
12,8,2012,15,23,24
12,12,2012,2,5,27
12,15,2012,5,15,33
12,19,2012,12,21,29
12,22,2012,16,19,20
12,26,2012,6,12,14
12,29,2012,10,13,22
1,2,2013,2,3,8
1,5,2013,3,8,26
1,9,2013,2,21,29
1,12,2013,5,25,36
1,16,2013,6,15,22
1,19,2013,4,7,11
1,23,2013,7,8,12
1,26,2013,5,14,22
1,30,2013,9,22,35
2,2,2013,9,20,35
2,6,2013,1,16,17
2,9,2013,9,18,20
2,13,2013,3,23,31
2,16,2013,4,11,18
2,20,2013,7,15,18
2,23,2013,1,13,16
2,27,2013,19,31,37
3,2,2013,3,9,10
3,6,2013,2,13,22
3,9,2013,5,23,26
3,13,2013,12,17,21
3,16,2013,19,37,39
3,20,2013,11,20,21
3,23,2013,5,26,27
3,27,2013,23,34,41
3,30,2013,11,19,31
4,3,2013,1,18,20
4,6,2013,13,15,36
4,10,2013,15,18,31
4,13,2013,1,2,5
4,17,2013,9,19,26
4,20,2013,12,15,27
4,24,2013,3,8,25
4,27,2013,29,31,38
5,1,2013,10,17,19
5,4,2013,10,17,24
5,8,2013,15,25,32
5,11,2013,14,25,42
5,15,2013,3,16,34
5,18,2013,2,3,7
5,22,2013,6,7,33
5,25,2013,16,23,25
5,29,2013,8,23,25
6,1,2013,4,5,19
6,5,2013,8,21,24
6,8,2013,9,17,35
6,12,2013,3,12,13
6,15,2013,2,7,10
6,19,2013,2,11,19
6,22,2013,19,36,37
6,26,2013,7,19,23
6,29,2013,3,7,12
7,3,2013,11,13,15
7,6,2013,1,11,22
7,10,2013,6,12,16
7,13,2013,2,9,14
7,17,2013,25,29,40
7,20,2013,8,24,43
7,24,2013,2,15,17
7,27,2013,12,17,20
7,31,2013,9,19,20
8,3,2013,9,11,17
8,7,2013,5,6,9
8,10,2013,12,23,30
8,14,2013,7,11,19
8,17,2013,10,17,18
8,21,2013,11,12,31
8,24,2013,16,25,40
